school_year,semester,course_id,student_id,final_score
2022-2023,HK2,BAA00003,21280081,10
2022-2023,HK2,BAA00003,21280082,10
2022-2023,HK2,BAA00003,21280083,7.75
2022-2023,HK2,BAA00003,21280084,6.5
2022-2023,HK2,BAA00003,21280085,8
2022-2023,HK2,BAA00003,21280086,7
2022-2023,HK2,BAA00003,21280087,8.5
2022-2023,HK2,BAA00003,21280088,5.25
2022-2023,HK2,BAA00003,21280089,7.25
2022-2023,HK2,BAA00003,21280090,8.25
2022-2023,HK2,BAA00003,21280092,5.25
2022-2023,HK2,BAA00003,21280093,6
2022-2023,HK2,BAA00003,21280094,9.5
2021-2022,HK1,MTH00003,21280005,7.5
2021-2022,HK1,MTH00003,21280006,5.75
2021-2022,HK1,MTH00003,21280007,7.5
2021-2022,HK1,MTH00003,21280008,9
2021-2022,HK1,MTH00003,21280009,7.5
2021-2022,HK1,MTH00003,21280010,8.5
2021-2022,HK1,MTH00003,21280011,6.25
2021-2022,HK1,MTH00003,21280012,5
2021-2022,HK1,MTH00003,21280013,9.75
2021-2022,HK1,MTH00003,21280014,7.5
2021-2022,HK1,MTH00003,21280015,8.5
2021-2022,HK1,MTH00003,21280016,10
2021-2022,HK1,MTH00003,21280017,8.5
2021-2022,HK1,MTH00003,21280018,6.25
2021-2022,HK1,MTH00003,21280019,9.5
2021-2022,HK1,MTH00003,21280020,10
2021-2022,HK1,MTH00003,21280021,8.25
2021-2022,HK1,MTH00003,21280022,8.25
2021-2022,HK1,MTH00003,21280023,8
2021-2022,HK1,MTH00003,21280024,7
2021-2022,HK1,MTH00003,21280025,8.75
2021-2022,HK1,MTH00003,21280026,8.75
2021-2022,HK1,MTH00003,21280027,8
2021-2022,HK1,MTH00003,21280028,9.75
2021-2022,HK1,MTH00003,21280029,8.25
2021-2022,HK1,MTH00003,21280030,7.25
2021-2022,HK1,MTH00003,21280031,7.5
2021-2022,HK1,MTH00003,21280032,7
2021-2022,HK1,MTH00003,21280033,7.5
2021-2022,HK1,MTH00003,21280034,10
2021-2022,HK1,MTH00003,21280035,8.5
2021-2022,HK1,MTH00003,21280036,10
2021-2022,HK1,MTH00003,21280037,5.5
2021-2022,HK1,MTH00003,21280038,6.5
2021-2022,HK1,MTH00003,21280039,6.25
2021-2022,HK1,MTH00003,21280040,9.75
2021-2022,HK1,MTH00003,21280041,6.75
2021-2022,HK1,MTH00003,21280042,9.75
2021-2022,HK1,MTH00003,21280043,9.5
2021-2022,HK1,MTH00003,21280044,7.5
2021-2022,HK1,MTH00003,21280045,8.75
2021-2022,HK1,MTH00003,21280046,9
2021-2022,HK1,MTH00003,21280047,8.5
2021-2022,HK1,MTH00003,21280048,5.25
2021-2022,HK1,MTH00003,21280049,8.5
2021-2022,HK1,MTH00003,21280050,8.25
2021-2022,HK1,MTH00003,21280051,7.75
2021-2022,HK1,MTH00003,21280052,10
2021-2022,HK1,MTH00003,21280053,10
2021-2022,HK1,MTH00003,21280054,10
2021-2022,HK1,MTH00003,21280055,10
2021-2022,HK1,MTH00003,21280056,8.25
2021-2022,HK1,MTH00003,21280057,6.25
2021-2022,HK1,MTH00003,21280058,8
2021-2022,HK1,MTH00003,21280059,10
2021-2022,HK1,MTH00003,21280060,9.5
2021-2022,HK1,MTH00003,21280061,5
2021-2022,HK1,MTH00003,21280062,5.75
2021-2022,HK1,MTH00003,21280063,7.5
2021-2022,HK1,MTH00003,21280064,8.25
2021-2022,HK1,MTH00003,21280065,8.75
2021-2022,HK1,MTH00003,21280066,7
2021-2022,HK1,MTH00003,21280067,10
2021-2022,HK1,MTH00003,21280068,8.5
2021-2022,HK1,MTH00003,21280069,5.25
2021-2022,HK1,MTH00003,21280070,10
2021-2022,HK1,MTH00003,21280071,8
2021-2022,HK1,MTH00003,21280072,7.25
2021-2022,HK1,MTH00003,21280073,9.25
2021-2022,HK1,MTH00003,21280074,9.75
2021-2022,HK1,MTH00003,21280075,9.25
2021-2022,HK1,MTH00003,21280076,10
2021-2022,HK1,MTH00003,21280077,8
2021-2022,HK1,MTH00003,21280078,8.75
2021-2022,HK1,MTH00003,21280079,7.75
2021-2022,HK1,MTH00003,21280080,9.75
2021-2022,HK1,MTH00003,21280081,10
2021-2022,HK1,MTH00003,21280082,6.25
2021-2022,HK1,MTH00003,21280083,9
2021-2022,HK1,MTH00003,21280084,6
2021-2022,HK1,MTH00003,21280085,10
2021-2022,HK1,MTH00003,21280086,6
2021-2022,HK1,MTH00003,21280087,7.5
2021-2022,HK1,MTH00003,21280088,9
2021-2022,HK1,MTH00003,21280089,8
2021-2022,HK1,MTH00003,21280090,7.25
2021-2022,HK1,MTH00003,21280091,9.5
2021-2022,HK1,MTH00003,21280092,10
2021-2022,HK1,MTH00003,21280093,10
2021-2022,HK1,MTH00003,21280094,8.5
2021-2022,HK2,MTH00004,21280005,9.75
2021-2022,HK2,MTH00004,21280006,6.25
2021-2022,HK2,MTH00004,21280007,9.75
2021-2022,HK2,MTH00004,21280008,5.75
2021-2022,HK2,MTH00004,21280009,5
2021-2022,HK2,MTH00004,21280010,9.75
2021-2022,HK2,MTH00004,21280011,7
2021-2022,HK2,MTH00004,21280012,8.5
2021-2022,HK2,MTH00004,21280013,7.5
2021-2022,HK2,MTH00004,21280014,8
2021-2022,HK2,MTH00004,21280015,8.5
2021-2022,HK2,MTH00004,21280016,5.75
2021-2022,HK2,MTH00004,21280017,9
2021-2022,HK2,MTH00004,21280018,5.5
2021-2022,HK2,MTH00004,21280019,10
2021-2022,HK2,MTH00004,21280020,6.5
2021-2022,HK2,MTH00004,21280021,10
2021-2022,HK2,MTH00004,21280022,9.5
2021-2022,HK2,MTH00004,21280023,7.75
2021-2022,HK2,MTH00004,21280024,10
2021-2022,HK2,MTH00004,21280025,9.75
2021-2022,HK2,MTH00004,21280026,10
2021-2022,HK2,MTH00004,21280027,9
2021-2022,HK2,MTH00004,21280028,10
2021-2022,HK2,MTH00004,21280029,10
2021-2022,HK2,MTH00004,21280030,9.75
2021-2022,HK2,MTH00004,21280031,6.75
2021-2022,HK2,MTH00004,21280032,10
2021-2022,HK2,MTH00004,21280033,9.25
2021-2022,HK2,MTH00004,21280034,8.25
2021-2022,HK2,MTH00004,21280035,6.75
2021-2022,HK2,MTH00004,21280036,8.75
2021-2022,HK2,MTH00004,21280037,7.75
2021-2022,HK2,MTH00004,21280038,10
2021-2022,HK2,MTH00004,21280039,6
2021-2022,HK2,MTH00004,21280040,7.5
2021-2022,HK2,MTH00004,21280041,8.5
2021-2022,HK2,MTH00004,21280042,7.75
2021-2022,HK2,MTH00004,21280043,7
2021-2022,HK2,MTH00004,21280044,6.5
2021-2022,HK2,MTH00004,21280045,6.25
2021-2022,HK2,MTH00004,21280046,9
2021-2022,HK2,MTH00004,21280047,5.75
2021-2022,HK2,MTH00004,21280048,5
2021-2022,HK2,MTH00004,21280049,10
2021-2022,HK2,MTH00004,21280050,8.75
2021-2022,HK2,MTH00004,21280051,6.25
2021-2022,HK2,MTH00004,21280052,7.25
2021-2022,HK2,MTH00004,21280053,8.5
2021-2022,HK2,MTH00004,21280054,10
2021-2022,HK2,MTH00004,21280055,8
2021-2022,HK2,MTH00004,21280056,6.5
2021-2022,HK2,MTH00004,21280057,7.5
2021-2022,HK2,MTH00004,21280058,8.5
2021-2022,HK2,MTH00004,21280059,6.75
2021-2022,HK2,MTH00004,21280060,6.75
2021-2022,HK2,MTH00004,21280061,8
2021-2022,HK2,MTH00004,21280062,10
2021-2022,HK2,MTH00004,21280063,5
2021-2022,HK2,MTH00004,21280064,6.25
2021-2022,HK2,MTH00004,21280065,10
2021-2022,HK2,MTH00004,21280066,10
2021-2022,HK2,MTH00004,21280067,7.75
2021-2022,HK2,MTH00004,21280068,10
2021-2022,HK2,MTH00004,21280069,5.75
2021-2022,HK2,MTH00004,21280070,9.5
2021-2022,HK2,MTH00004,21280071,6.5
2021-2022,HK2,MTH00004,21280072,8
2021-2022,HK2,MTH00004,21280073,10
2021-2022,HK2,MTH00004,21280074,10
2021-2022,HK2,MTH00004,21280075,10
2021-2022,HK2,MTH00004,21280076,7.25
2021-2022,HK2,MTH00004,21280077,7.5
2021-2022,HK2,MTH00004,21280078,5.5
2021-2022,HK2,MTH00004,21280079,6.5
2021-2022,HK2,MTH00004,21280080,7.25
2021-2022,HK2,MTH00004,21280081,10
2021-2022,HK2,MTH00004,21280082,7.25
2021-2022,HK2,MTH00004,21280083,7.5
2021-2022,HK2,MTH00004,21280084,8.75
2021-2022,HK2,MTH00004,21280085,8
2021-2022,HK2,MTH00004,21280086,7.25
2021-2022,HK2,MTH00004,21280087,5.75
2021-2022,HK2,MTH00004,21280088,7.75
2021-2022,HK2,MTH00004,21280089,10
2021-2022,HK2,MTH00004,21280090,8.5
2021-2022,HK2,MTH00004,21280091,5
2021-2022,HK2,MTH00004,21280092,7.5
2021-2022,HK2,MTH00004,21280093,7
2021-2022,HK2,MTH00004,21280094,8.25
2022-2023,HK1,MTH00040,21280005,7.5
2022-2023,HK1,MTH00040,21280006,10
2022-2023,HK1,MTH00040,21280007,8
2022-2023,HK1,MTH00040,21280008,10
2022-2023,HK1,MTH00040,21280009,9.25
2022-2023,HK1,MTH00040,21280010,5
2022-2023,HK1,MTH00040,21280011,9.5
2022-2023,HK1,MTH00040,21280012,9
2022-2023,HK1,MTH00040,21280013,6.5
2022-2023,HK1,MTH00040,21280014,9
2022-2023,HK1,MTH00040,21280015,10
2022-2023,HK1,MTH00040,21280016,8.75
2022-2023,HK1,MTH00040,21280017,9.25
2022-2023,HK1,MTH00040,21280018,5.75
2022-2023,HK1,MTH00040,21280019,6.25
2022-2023,HK1,MTH00040,21280020,8.25
2022-2023,HK1,MTH00040,21280021,6.75
2022-2023,HK1,MTH00040,21280022,6.75
2022-2023,HK1,MTH00040,21280023,8.75
2022-2023,HK1,MTH00040,21280024,9.5
2022-2023,HK1,MTH00040,21280025,10
2022-2023,HK1,MTH00040,21280026,9.25
2022-2023,HK1,MTH00040,21280027,10
2022-2023,HK1,MTH00040,21280028,10
2022-2023,HK1,MTH00040,21280029,8.75
2022-2023,HK1,MTH00040,21280030,9
2022-2023,HK1,MTH00040,21280031,7
2022-2023,HK1,MTH00040,21280032,7
2022-2023,HK1,MTH00040,21280033,6.25
2022-2023,HK1,MTH00040,21280034,6
2022-2023,HK1,MTH00040,21280035,5
2022-2023,HK1,MTH00040,21280036,10
2022-2023,HK1,MTH00040,21280037,6.75
2022-2023,HK1,MTH00040,21280038,10
2022-2023,HK1,MTH00040,21280039,6.5
2022-2023,HK1,MTH00040,21280040,10
2022-2023,HK1,MTH00040,21280041,5.75
2022-2023,HK1,MTH00040,21280042,10
2022-2023,HK1,MTH00040,21280043,9.75
2022-2023,HK1,MTH00040,21280044,9.5
2022-2023,HK1,MTH00040,21280045,9.75
2022-2023,HK1,MTH00040,21280046,5.25
2022-2023,HK1,MTH00040,21280047,6.75
2022-2023,HK1,MTH00040,21280048,10
2022-2023,HK1,MTH00040,21280049,8.75
2022-2023,HK1,MTH00040,21280050,7.25
2022-2023,HK1,MTH00040,21280051,5
2022-2023,HK1,MTH00040,21280052,7
2022-2023,HK1,MTH00040,21280053,5
2022-2023,HK1,MTH00040,21280054,6.5
2022-2023,HK1,MTH00040,21280055,7.75
2022-2023,HK1,MTH00040,21280056,8.5
2022-2023,HK1,MTH00040,21280057,6.75
2022-2023,HK1,MTH00040,21280058,9.5
2022-2023,HK1,MTH00040,21280060,5.5
2022-2023,HK1,MTH00040,21280061,7.75
2022-2023,HK1,MTH00040,21280062,10
2022-2023,HK1,MTH00040,21280063,6.75
2022-2023,HK1,MTH00040,21280064,8.25
2022-2023,HK1,MTH00040,21280065,10
2022-2023,HK1,MTH00040,21280066,5.5
2022-2023,HK1,MTH00040,21280067,9
2022-2023,HK1,MTH00040,21280068,10
2022-2023,HK1,MTH00040,21280069,6.5
2022-2023,HK1,MTH00040,21280070,10
2022-2023,HK1,MTH00040,21280071,9.5
2022-2023,HK1,MTH00040,21280072,10
2022-2023,HK1,MTH00040,21280073,5
2022-2023,HK1,MTH00040,21280074,5
2022-2023,HK1,MTH00040,21280075,5
2022-2023,HK1,MTH00040,21280076,7.5
2022-2023,HK1,MTH00040,21280077,8.75
2022-2023,HK1,MTH00040,21280078,5.75
2022-2023,HK1,MTH00040,21280080,8.25
2022-2023,HK1,MTH00040,21280081,10
2022-2023,HK1,MTH00040,21280082,9.5
2022-2023,HK1,MTH00040,21280083,6.5
2022-2023,HK1,MTH00040,21280084,10
2022-2023,HK1,MTH00040,21280085,6.75
2022-2023,HK1,MTH00040,21280086,6.5
2022-2023,HK1,MTH00040,21280087,10
2022-2023,HK1,MTH00040,21280088,10
2022-2023,HK1,MTH00040,21280089,7.25
2022-2023,HK1,MTH00040,21280090,5.5
2022-2023,HK1,MTH00040,21280092,8.75
2022-2023,HK1,MTH00040,21280093,9.5
2022-2023,HK1,MTH00040,21280094,5.5
2024-2025,HK2,MTH10595,21280005,8.75
2024-2025,HK2,MTH10595,21280006,8.75
2024-2025,HK2,MTH10595,21280007,7.25
2024-2025,HK2,MTH10595,21280008,7
2024-2025,HK2,MTH10595,21280009,7.25
2024-2025,HK2,MTH10595,21280010,9
2024-2025,HK2,MTH10595,21280011,8.5
2024-2025,HK2,MTH10595,21280012,5.5
2024-2025,HK2,MTH10595,21280013,6.75
2024-2025,HK2,MTH10595,21280014,8.25
2024-2025,HK2,MTH10595,21280015,8.25
2024-2025,HK2,MTH10595,21280016,6.5
2024-2025,HK2,MTH10595,21280017,8.25
2024-2025,HK2,MTH10595,21280018,8.5
2024-2025,HK2,MTH10595,21280019,7.75
2024-2025,HK2,MTH10595,21280020,6.5
2024-2025,HK2,MTH10595,21280021,6.25
2024-2025,HK2,MTH10595,21280022,6.5
2024-2025,HK2,MTH10595,21280023,7.75
2024-2025,HK2,MTH10595,21280024,5.75
2024-2025,HK2,MTH10595,21280025,8.25
2024-2025,HK2,MTH10595,21280026,8.25
2024-2025,HK2,MTH10595,21280027,6.25
2024-2025,HK2,MTH10595,21280028,8.5
2024-2025,HK2,MTH10595,21280029,5.5
2024-2025,HK2,MTH10595,21280030,5.25
2024-2025,HK2,MTH10595,21280031,8.75
2024-2025,HK2,MTH10595,21280032,6.75
2024-2025,HK2,MTH10595,21280033,5.25
2024-2025,HK2,MTH10595,21280034,6.25
2024-2025,HK2,MTH10595,21280035,8.5
2024-2025,HK2,MTH10595,21280036,6.5
2024-2025,HK2,MTH10595,21280037,5.25
2024-2025,HK2,MTH10595,21280038,8.25
2024-2025,HK2,MTH10595,21280039,8.5
2024-2025,HK2,MTH10595,21280040,7.5
2024-2025,HK2,MTH10595,21280041,6.75
2024-2025,HK2,MTH10595,21280042,7.75
2024-2025,HK2,MTH10595,21280043,7.75
2024-2025,HK2,MTH10595,21280044,6.25
2024-2025,HK2,MTH10595,21280045,8
2024-2025,HK2,MTH10595,21280046,7
2024-2025,HK2,MTH10595,21280047,8.25
2024-2025,HK2,MTH10595,21280048,5
2024-2025,HK2,MTH10595,21280049,6
2024-2025,HK2,MTH10595,21280050,8.75
2024-2025,HK2,MTH10595,21280051,6
2024-2025,HK2,MTH10595,21280052,7.25
2024-2025,HK2,MTH10595,21280053,7.25
2024-2025,HK2,MTH10595,21280054,5
2024-2025,HK2,MTH10595,21280055,7.5
2024-2025,HK2,MTH10595,21280057,8
2024-2025,HK2,MTH10595,21280058,5.75
2024-2025,HK2,MTH10595,21280060,6
2024-2025,HK2,MTH10595,21280061,8
2024-2025,HK2,MTH10595,21280062,7
2024-2025,HK2,MTH10595,21280063,5.75
2024-2025,HK2,MTH10595,21280064,6.5
2024-2025,HK2,MTH10595,21280065,7
2024-2025,HK2,MTH10595,21280066,8
2024-2025,HK2,MTH10595,21280067,7.25
2024-2025,HK2,MTH10595,21280068,6.75
2024-2025,HK2,MTH10595,21280069,8.25
2024-2025,HK2,MTH10595,21280070,8.25
2024-2025,HK2,MTH10595,21280071,8.5
2024-2025,HK2,MTH10595,21280072,5
2024-2025,HK2,MTH10595,21280073,5
2024-2025,HK2,MTH10595,21280074,5.75
2024-2025,HK2,MTH10595,21280075,6.25
2024-2025,HK2,MTH10595,21280076,5.5
2024-2025,HK2,MTH10595,21280077,6
2024-2025,HK2,MTH10595,21280078,8.25
2024-2025,HK2,MTH10595,21280080,7
2024-2025,HK2,MTH10595,21280081,7.75
2024-2025,HK2,MTH10595,21280082,7.5
2024-2025,HK2,MTH10595,21280083,6
2024-2025,HK2,MTH10595,21280084,6.25
2024-2025,HK2,MTH10595,21280085,7
2024-2025,HK2,MTH10595,21280086,8.25
2024-2025,HK2,MTH10595,21280087,9
2024-2025,HK2,MTH10595,21280088,7.5
2024-2025,HK2,MTH10595,21280089,6.25
2024-2025,HK2,MTH10595,21280090,8.5
2024-2025,HK2,MTH10595,21280092,7.5
2024-2025,HK2,MTH10595,21280093,6.5
2024-2025,HK2,MTH10595,21280094,9
2024-2025,HK2,MTH10595,21110001,8
2024-2025,HK2,MTH10595,21110003,7.75
2024-2025,HK2,MTH10595,21110004,8.75
2024-2025,HK2,MTH10595,21110005,7.25
2024-2025,HK2,MTH10595,21110006,8.25
2024-2025,HK2,MTH10595,21110007,8.5
2024-2025,HK2,MTH10595,21110008,9
2024-2025,HK2,MTH10595,21110009,7.5
2024-2025,HK2,MTH10595,21110010,5.25
2024-2025,HK2,MTH10595,21110012,6.75
2024-2025,HK2,MTH10595,21110013,6
2024-2025,HK2,MTH10595,21110015,5.75
2024-2025,HK2,MTH10595,21110016,7.75
2024-2025,HK2,MTH10595,21110017,7
2024-2025,HK2,MTH10595,21110018,7.75
2024-2025,HK2,MTH10595,21110019,8
2024-2025,HK2,MTH10595,21110020,7.75
2024-2025,HK2,MTH10595,21110021,8.75
2024-2025,HK2,MTH10595,21110022,7.5
2024-2025,HK2,MTH10595,21110023,5
2024-2025,HK2,MTH10595,21110024,6.5
2024-2025,HK2,MTH10595,21110025,7.25
2024-2025,HK2,MTH10595,21110026,6.25
2024-2025,HK2,MTH10595,21110027,7.5
2024-2025,HK2,MTH10595,21110028,9
2024-2025,HK2,MTH10595,21110029,8.75
2024-2025,HK2,MTH10595,21110030,8.25
2024-2025,HK2,MTH10595,21110032,8.5
2024-2025,HK2,MTH10595,21110033,7.25
2024-2025,HK2,MTH10595,21110034,5.5
2024-2025,HK2,MTH10595,21110035,9
2024-2025,HK2,MTH10595,21110036,5
2024-2025,HK2,MTH10595,21110037,9
2024-2025,HK2,MTH10595,21110038,7.5
2024-2025,HK2,MTH10595,21110039,6.75
2024-2025,HK2,MTH10595,21110041,5
2024-2025,HK2,MTH10595,21110042,9
2024-2025,HK2,MTH10595,21110043,7
2024-2025,HK2,MTH10595,21110044,7.75
2024-2025,HK2,MTH10595,21110045,6
2024-2025,HK2,MTH10595,21110047,9
2024-2025,HK2,MTH10595,21110048,6
2024-2025,HK2,MTH10595,21110049,8
2024-2025,HK2,MTH10595,21110050,8
2024-2025,HK2,MTH10595,21110051,9
2024-2025,HK2,MTH10595,21110053,7
2024-2025,HK2,MTH10595,21110054,5.75
2024-2025,HK2,MTH10595,21110055,8.75
2024-2025,HK2,MTH10595,21110057,8.25
2024-2025,HK2,MTH10595,21110058,6.5
2024-2025,HK2,MTH10595,21110059,8
2024-2025,HK2,MTH10595,21110060,7.75
2024-2025,HK2,MTH10595,21110061,6.5
2024-2025,HK2,MTH10595,21110062,5
2024-2025,HK2,MTH10595,21110063,7.75
2024-2025,HK2,MTH10595,21110064,8.25
2024-2025,HK2,MTH10595,21110065,6.25
2024-2025,HK2,MTH10595,21110066,8.75
2024-2025,HK2,MTH10595,21110067,6.75
2024-2025,HK2,MTH10595,21110068,7.5
2024-2025,HK2,MTH10595,21110069,5
2024-2025,HK2,MTH10595,21110070,7.5
2024-2025,HK2,MTH10595,21110071,5.25
2024-2025,HK2,MTH10595,21110072,5.75
2024-2025,HK2,MTH10595,21110073,9
2024-2025,HK2,MTH10595,21110074,5.25
2024-2025,HK2,MTH10595,21110075,5.75
2024-2025,HK2,MTH10595,21110076,7
2024-2025,HK2,MTH10595,21110077,8.25
2024-2025,HK2,MTH10595,21110078,7.5
2024-2025,HK2,MTH10595,21110080,7.5
2024-2025,HK2,MTH10595,21110081,8.25
2024-2025,HK2,MTH10595,21110082,6.5
2024-2025,HK2,MTH10595,21110083,7.25
2024-2025,HK2,MTH10595,21110084,7.5
2024-2025,HK2,MTH10595,21110085,8.25
2024-2025,HK2,MTH10595,21110086,5.75
2024-2025,HK2,MTH10595,21110087,7.75
2024-2025,HK2,MTH10595,21110088,6.5
2024-2025,HK2,MTH10595,21110089,7.5
2024-2025,HK2,MTH10595,21110090,5
2024-2025,HK2,MTH10595,21110091,8.75
2024-2025,HK2,MTH10595,21110092,7.25
2024-2025,HK2,MTH10595,21110093,7.75
2024-2025,HK2,MTH10595,21110094,5
2024-2025,HK2,MTH10595,21110095,8
2024-2025,HK2,MTH10595,21110096,6.25
2024-2025,HK2,MTH10595,21110097,7.25
2024-2025,HK2,MTH10595,21110098,5.75
2024-2025,HK2,MTH10595,21110099,5.25
2024-2025,HK2,MTH10595,21110100,5.5
2024-2025,HK2,MTH10595,21110101,8.75
2024-2025,HK2,MTH10595,21110102,8.25
2024-2025,HK2,MTH10595,21110103,6.5
2024-2025,HK2,MTH10595,21110104,6.75
2024-2025,HK2,MTH10595,21110105,8.75
2024-2025,HK2,MTH10595,21110106,8
2024-2025,HK2,MTH10595,21110107,5.5
2024-2025,HK2,MTH10595,21110108,8.5
2024-2025,HK2,MTH10595,21110109,5.5
2024-2025,HK2,MTH10595,21110110,7.25
2024-2025,HK2,MTH10595,21110111,6
2024-2025,HK2,MTH10595,21110112,9
2024-2025,HK2,MTH10595,21110113,6.5
2024-2025,HK2,MTH10595,21110116,6.5
2024-2025,HK2,MTH10595,21110117,6.25
2024-2025,HK2,MTH10595,21110118,6.75
2024-2025,HK2,MTH10595,21110119,8.25
2024-2025,HK2,MTH10595,21110120,7
2024-2025,HK2,MTH10595,21110121,7.75
2024-2025,HK2,MTH10595,21110122,8
2024-2025,HK2,MTH10595,21110123,9
2024-2025,HK2,MTH10595,21110124,5.5
2024-2025,HK2,MTH10595,21110125,8.25
2024-2025,HK2,MTH10595,21110126,5.75
2024-2025,HK2,MTH10595,21110127,6
2024-2025,HK2,MTH10595,21110128,5.5
2024-2025,HK2,MTH10595,21110129,6.5
2024-2025,HK2,MTH10595,21110130,6.5
2024-2025,HK2,MTH10595,21110131,7.75
2024-2025,HK2,MTH10595,21110132,7.5
2024-2025,HK2,MTH10595,21110133,8.75
2024-2025,HK2,MTH10595,21110134,5.5
2024-2025,HK2,MTH10595,21110135,7
2024-2025,HK2,MTH10595,21110136,5
2024-2025,HK2,MTH10595,21110137,8
2024-2025,HK2,MTH10595,21110138,6
2024-2025,HK2,MTH10595,21110139,8.25
2024-2025,HK2,MTH10595,21110140,8
2024-2025,HK2,MTH10595,21110141,6.25
2024-2025,HK2,MTH10595,21110142,8.75
2024-2025,HK2,MTH10595,21110143,8
2024-2025,HK2,MTH10595,21110144,8.25
2024-2025,HK2,MTH10595,21110145,5.5
2024-2025,HK2,MTH10595,21110146,5.5
2024-2025,HK2,MTH10595,21110147,8.5
2024-2025,HK2,MTH10595,21110148,6
2024-2025,HK2,MTH10595,21110149,8.75
2024-2025,HK2,MTH10595,21110151,9
2024-2025,HK2,MTH10595,21110152,7.75
2024-2025,HK2,MTH10595,21110153,6.75
2024-2025,HK2,MTH10595,21110154,7
2024-2025,HK2,MTH10595,21110155,5.75
2024-2025,HK2,MTH10595,21110157,6.5
2024-2025,HK2,MTH10595,21110158,6.25
2024-2025,HK2,MTH10595,21110159,5.5
2024-2025,HK2,MTH10595,21110160,7
2024-2025,HK2,MTH10595,21110161,5.25
2024-2025,HK2,MTH10595,21110162,6
2024-2025,HK2,MTH10595,21110163,8.75
2024-2025,HK2,MTH10595,21110164,6
2024-2025,HK2,MTH10595,21110165,8.5
2024-2025,HK2,MTH10595,21110166,6.75
2024-2025,HK2,MTH10595,21110167,6.5
2024-2025,HK2,MTH10595,21110168,6
2024-2025,HK2,MTH10595,21110169,6.5
2024-2025,HK2,MTH10595,21110170,6.5
2024-2025,HK2,MTH10595,21110171,5.5
2024-2025,HK2,MTH10595,21110172,5
2024-2025,HK2,MTH10595,21110173,9
2024-2025,HK2,MTH10595,21110174,7.5
2024-2025,HK2,MTH10595,21110175,8.75
2024-2025,HK2,MTH10595,21110176,8
2024-2025,HK2,MTH10595,21110177,5.25
2024-2025,HK2,MTH10595,21110178,8.25
2024-2025,HK2,MTH10595,21110180,5.25
2024-2025,HK2,MTH10595,21110181,7.25
2024-2025,HK2,MTH10595,21110182,7.75
2024-2025,HK2,MTH10595,21110183,7.25
2024-2025,HK2,MTH10595,21110184,5
2024-2025,HK2,MTH10595,21110185,7.5
2024-2025,HK2,MTH10595,21110186,7.25
2024-2025,HK2,MTH10595,21110188,6.75
2024-2025,HK2,MTH10595,21110189,7.5
2024-2025,HK2,MTH10595,21110190,6
2024-2025,HK2,MTH10595,21110191,8.25
2024-2025,HK2,MTH10595,21110192,6.25
2024-2025,HK2,MTH10595,21110193,9
2024-2025,HK2,MTH10595,21110194,6.5
2024-2025,HK2,MTH10595,21110195,7.5
2024-2025,HK2,MTH10595,21110196,7.25
2024-2025,HK2,MTH10595,21110197,6.25
2024-2025,HK2,MTH10595,21110198,5.25
2024-2025,HK2,MTH10595,21110199,8
2024-2025,HK2,MTH10595,21110200,7.25
2024-2025,HK2,MTH10595,21110201,9
2024-2025,HK2,MTH10595,21110202,6.75
2024-2025,HK2,MTH10595,21110203,9
2024-2025,HK2,MTH10595,21110204,8
2024-2025,HK2,MTH10595,21110205,6.5
2024-2025,HK2,MTH10595,21110206,7.5
2024-2025,HK2,MTH10595,21110207,5.5
2024-2025,HK2,MTH10595,21110208,7.25
2024-2025,HK2,MTH10595,21110209,7.25
2024-2025,HK2,MTH10595,21110210,6.5
2022-2023,HK1,MTH10405,21110001,10
2022-2023,HK1,MTH10405,21110007,10
2022-2023,HK1,MTH10405,21110013,9.75
2022-2023,HK1,MTH10405,21110026,9.25
2022-2023,HK1,MTH10405,21110027,10
2022-2023,HK1,MTH10405,21110035,9.5
2022-2023,HK1,MTH10405,21110038,8.25
2022-2023,HK1,MTH10405,21110044,8
2022-2023,HK1,MTH10405,21110048,9.5
2022-2023,HK1,MTH10405,21110049,5
2022-2023,HK1,MTH10405,21110051,7.5
2022-2023,HK1,MTH10405,21110057,7
2022-2023,HK1,MTH10405,21110062,7.5
2022-2023,HK1,MTH10405,21110063,5
2022-2023,HK1,MTH10405,21110064,8.25
2022-2023,HK1,MTH10405,21110065,7.75
2022-2023,HK1,MTH10405,21110070,7.75
2022-2023,HK1,MTH10405,21110074,7.5
2022-2023,HK1,MTH10405,21110080,8
2022-2023,HK1,MTH10405,21110081,8.5
2022-2023,HK1,MTH10405,21110083,9.5
2022-2023,HK1,MTH10405,21110092,9.25
2022-2023,HK1,MTH10405,21110095,8
2022-2023,HK1,MTH10405,21110098,9.25
2022-2023,HK1,MTH10405,21110100,5.75
2022-2023,HK1,MTH10405,21110101,8
2022-2023,HK1,MTH10405,21110107,7
2022-2023,HK1,MTH10405,21110108,8.75
2022-2023,HK1,MTH10405,21110117,8
2022-2023,HK1,MTH10405,21110125,7.5
2022-2023,HK1,MTH10405,21110128,6
2022-2023,HK1,MTH10405,21110133,7
2022-2023,HK1,MTH10405,21110135,9.75
2022-2023,HK1,MTH10405,21110138,8.25
2022-2023,HK1,MTH10405,21110147,7.25
2022-2023,HK1,MTH10405,21110151,7.75
2022-2023,HK1,MTH10405,21110164,8.75
2022-2023,HK1,MTH10405,21110165,9.25
