school_year,semester,student_id,field_id,subfield_id,major_id,status
2025-2026,HK1,21110203,11,1101,110103,TOTNGHIEP
2025-2026,HK1,21110204,11,1102,110207,TOTNGHIEP
2025-2026,HK1,21110205,11,1101,110103,TOTNGHIEP
2025-2026,HK1,21110206,11,1102,110207,DANGHOC
2025-2026,HK1,21110207,11,1101,110101,TOTNGHIEP
2025-2026,HK1,21110208,11,1102,110205,TOTNGHIEP
2025-2026,HK1,21110209,11,1102,110206,TOTNGHIEP
2025-2026,HK1,21110210,11,1102,110205,TOTNGHIEP
2025-2026,HK1,21280005,28,2800,280000,DANGHOC
2025-2026,HK1,21280006,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280007,28,2800,280000,DANGHOC
2025-2026,HK1,21280008,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280009,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280010,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280011,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280012,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280013,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280014,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280015,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280016,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280017,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280018,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280019,28,2800,280000,DANGHOC
2025-2026,HK1,21280020,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280021,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280022,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280023,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280024,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280025,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280026,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280027,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280028,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280029,28,2800,280000,DANGHOC
2025-2026,HK1,21280030,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280031,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280032,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280033,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280034,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280035,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280036,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280037,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280038,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280039,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280040,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280041,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280042,28,2800,280000,DANGHOC
2025-2026,HK1,21280043,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280044,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280045,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280046,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280047,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280048,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280049,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280050,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280051,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280052,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280053,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280054,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280055,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280057,28,2800,280000,DANGHOC
2025-2026,HK1,21280058,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280060,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280061,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280062,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280063,28,2800,280000,DANGHOC
2025-2026,HK1,21280064,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280065,28,2800,280000,DANGHOC
2025-2026,HK1,21280066,28,2800,280000,DANGHOC
2025-2026,HK1,21280067,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280068,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280069,28,2800,280000,DANGHOC
2025-2026,HK1,21280070,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280071,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280072,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280073,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280074,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280075,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280076,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280077,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280078,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280080,28,2800,280000,DANGHOC
2025-2026,HK1,21280081,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280082,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280083,28,2800,280000,DANGHOC
2025-2026,HK1,21280084,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280085,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280086,28,2800,280000,DANGHOC
2025-2026,HK1,21280087,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280088,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280089,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280090,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280092,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280093,28,2800,280000,TOTNGHIEP
2025-2026,HK1,21280094,28,2800,280000,TOTNGHIEP
